business_id,categories,name,review_count
_fTwf7Oo5DqiCpgEhDZ9VA,"[Sporting Goods, Shopping]",Finish Line,7.0
ydnc0p_oPL80BBKJNZGw_Q,"[Mexican, Restaurants]",Ramiros Mexican Food,12.0
r4hwh9ZqHNB0L0LBsPGcWw,"[Veterinarians, Pets]",Four-Legged Friends Animal Hospital,28.0
hwFmL7-t06MtGvXGYMRo2g,"[Car Wash, Automotive, Auto Detailing, Oil Change Stations]",Cobblestone Auto Spa,136.0
Wxt6FGF4vxsnKYksMZRoiA,"[Mexican, Restaurants]",Los Alamos Mexican Food,21.0
uZnVzqGyanhf1mSNRqrLXA,"[Fashion, Shopping, Toy Stores]",Hot Topic,10.0
2zDDuUfMYrT-NV_Sk_qNCA,"[Barbers, Beauty & Spas]",Classic Barber Shop,54.0
IZI5Lfm_wTRrTw8LzmT6qA,"[Mattresses, Shopping, Home & Garden, Furniture Stores]",R&S Mattress,14.0
_TsQL0GYnStvozi_xOtV2w,"[Shopping, Home Services, Battery Stores, Mobile Phone Repair, Local Services, Lighting Fixtures & Equipment, IT Services & Computer Repair]",Batteries Plus Bulbs,21.0
E82fr756dDwiuqsFqkeZbQ,"[Doctors, Shopping, Optometrists, Ophthalmologists, Health & Medical, Eyewear & Opticians]",Southwestern Eye Center,7.0
9hFIqqQNtxlV2dpNyNXnNw,"[Food, Juice Bars & Smoothies]",Jamba Juice,14.0
hgy8A1Wnqyi4M-HJIFLpyQ,"[Fast Food, Restaurants]",Dairy Queen,33.0
-xLwGUmmyKgsTtFOOXzjeg,"[Bars, Food, Beer, Wine & Spirits, Dive Bars, Nightlife, Karaoke]",Brigett's Last Laugh,85.0
MZBHbN_kjb9QizW6YWZG3w,"[Food, Grocery, Shopping, Drugstores]",Albertsons-Osco,6.0
wmVTKCcVMkEp627hiC5UhA,"[Beauty & Spas, Nail Salons]",Paulene's Nails,6.0
UYHa5iKUddnZrlxF7taI0Q,"[Breakfast & Brunch, American (Traditional), Diners, Restaurants]",Denny's,44.0
IPmktV4dkAw1jpHZRi5mVw,"[Food, Juice Bars & Smoothies]",Smoothie King,26.0
ReH4J1pYaV_-24wl3UvoKQ,"[Beauty & Spas, Nail Salons]",Petit Nails,12.0
j6QWiUqPBPcG3KKURJj7Rg,"[Laboratory Testing, Diagnostic Services, Health & Medical]",Labcorp,9.0
sJmXj6WsNFTt5DODxFFtSg,"[Automotive, Auto Parts & Supplies]",Autozone,10.0
gxQBcIpzjGPCh9Gbncu0qA,"[Cajun/Creole, Restaurants]",Voodoo Daddy's Magic Kitchen,3.0
HeY2SCZTRVkn1dIEn0eUXA,"[Shopping, Cosmetics & Beauty Supply, Beauty & Spas]",Armstrong McCall Beauty Supply,3.0
TDKSqI2O4nf5DNKoHn-MoA,"[Beauty & Spas, Nail Salons]",Tiffany's Nail Salon,36.0
EfmR4e1tmjC5_ZQOgfnYrg,"[Restaurants, Italian]",Roma Garden Ristorante,178.0
oqZPXoenkQvAKQJ2pDCo0A,"[Mexican, Restaurants]",Julio G's Tatum,87.0
0RxUKPfqHItBMhi3bBaJOA,"[Shopping, Baby Gear & Furniture]",Dana Playground Equipment,3.0
LEPSr0mXqWocCtKyHrKRMw,"[Movers, Shopping, Home Services, Home & Garden, Home Decor]",Davis Movers,4.0
IcuPhhH7QCOCT19EDEppEw,"[Food, Sandwiches, Bagels, Breakfast & Brunch, Restaurants]",Einstein Bros Bagels,48.0
_Tc4TmTymQNeKXJFeLufgA,"[Shopping, Optometrists, Health & Medical, Eyewear & Opticians]",Nationwide Vision Centers,3.0
vwLYbvs0AuiJUafaVC7iyQ,"[Local Services, Dry Cleaning & Laundry]",Malibu Cleaners,28.0
ulwQfFPpJhUSjyWCTv4pdg,"[Beauty & Spas, Nail Salons]",Paradise Nails,30.0
pNXdIqGIbbps3nw43e3wOg,"[Shopping, Home & Garden]",Fireplace Furnishings,5.0
OnRGW_PdhrO95s8-I7QL4g,"[Home Cleaning, Local Services, Home Services, Carpet Cleaning]",A To Z Housekeeping,7.0
NcWd10MG5WMl4kOHv3iDsw,"[Auto Repair, Automotive, Towing, Oil Change Stations]",Cathedral Automotive,18.0
iOITnizWLD3NlKxRtZd5AA,"[Mexican, Restaurants]",Rubio's Fresh Mexican Grill,56.0
FO6t5wWrmeHsolwhNGkp0g,"[Health & Medical, Dentists, General Dentistry]","Levine Pnina, DDS",3.0
Upm97ConGZ2mXkgF4y9Kyw,"[Beauty & Spas, Nail Salons]",Fancy Nails,56.0
BZf4qRf0AOjMUGuejM8ljg,"[Pet Groomers, Pet Services, Pets]",Barks N Bows,4.0
NE5lF576XXlNBc0XlFMUgQ,"[Health & Medical, Dentists, General Dentistry, Cosmetic Dentists]","John W. Dovgan, DDS, PC",5.0
5MlUPatQxg4GZhkPwGIvrQ,"[Steakhouses, Mexican, Restaurants]",3 Margaritas,9.0
8f2fPQG6iykHJ4EKVnV8wQ,"[Doctors, Health & Medical]",Holemon M Lance MD,4.0
9xpYUYI4wbNA4XufvVfKzQ,"[Doctors, Health & Medical, Obstetricians & Gynecologists]",Cornerstone Women's Care,34.0
MCyMx9RNhp7oDxbkjcWK-w,[],Allstate Steel,3.0
gOlJQuE3WYeMgXXDKYfdeg,"[Bars, Nightlife]",Whiskey River Saloon,35.0
c-Yqc98Z7dJSJ_Cnxod02w,"[Doctors, Health & Medical, Internal Medicine]",Cunningham Keith W MD,3.0
doEZAj-NSnoEMOJl5yXcNw,"[Food, Grocery, Middle Eastern, Restaurants]",Yusef's Middle Eastern Restaurant Grocery & Deli,43.0
TuSfiek_fBAbNMGkWVXcGQ,"[Veterinarians, Pets]",Indian Bend Animal Hospital,9.0
qFLjQyq7HVAY7LN5Srwy_w,"[Arts & Crafts, Shopping, Costumes]",Dee's Dancewear,9.0
F5vKD7ajS69CwuFyBVxA_g,"[American (Traditional), Restaurants]",Boston Market,12.0
VBKa5uOmDBzfyWy-SsoaKw,"[Auto Repair, Automotive]",Ken's Transmission,9.0
Io2Sfu_waJsTjY6g8WTK1w,"[Flowers & Gifts, Shopping, Florists]",Flowerama,9.0
xwUrG0VyXTb1fUdYKqwPOQ,"[Shopping, Jewelry]",C & D Silver,4.0
jNS0oWMju3PyOHkMDcv02A,"[Middle Schools & High Schools, Education]",Paradise Valley High School,6.0
yb5rhsIWcbY6Tg5URZvi0w,"[Local Services, Dry Cleaning & Laundry]",Pat's Cleaners,10.0
s95NaXxrHSmX52FyElH8aw,"[Beauty & Spas, Nail Salons]",Skillful Nails,9.0
J-7Xy8oTuXRh1QBKQQwVNA,"[Local Services, Shipping Centers, Notaries, Printing Services]",The UPS Store,3.0
rtzWtF_2D73oHP1WoqGaAg,"[Auto Repair, Automotive, Tires, Auto Parts & Supplies]",Pep Boys Automotive Supercenters,32.0
VpQZo6KV8CqkIG_MRQ3jiA,"[Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants]",Brennan's Pub & Grub,41.0
o9RdxU-kRtPQMeXUTnggNQ,"[Wedding Planning, Event Planning & Services, Venues & Event Spaces]",Boojum Tree Hidden Garden,35.0
4zBdx_EZFaDFJ9MvqxYNeg,"[Mexican, Restaurants]",Gorditas El Tio,39.0
vWcUrFcweGXAWsil_pfpjw,"[Burgers, American (Traditional), Fast Food, Restaurants]",Whataburger,26.0
kgBUBTmFtbF1oHG_eQ86BQ,"[Churches, Religious Organizations]",Saint Joan of Arc Roman Catholic Church,4.0
e3ow5nRAVfzZk7dUvO3M7g,"[Local Services, Shipping Centers, Notaries, Printing Services]",The UPS Store,4.0
ZA3Bkz4VXOTzqSs4yobheA,"[Home Services, Heating & Air Conditioning/HVAC]",Sun State Refrigeration,19.0
YQKZafMWvIVXfLrM_QjQ1Q,"[Food, Donuts]",The Original Rainbow Donuts,79.0
Ee-hB-7X2FCn3JhSQG8sZQ,"[Comic Books, Shopping, Books, Mags, Music & Video]",Atomic Comics,7.0
HhSnJxOM8DYkKsmpUp7TUQ,"[Car Wash, Automotive]",Wash Around the Clock,4.0
1cGZU2gDewDfEu-bBMZEgQ,"[Mexican, Restaurants]",Los Betos Mexican Food,32.0
sW9luIKwMRY5xZRYTzzFkQ,"[Home Cleaning, Home Services]",The Maids,10.0
TZzFRsVLKyiVwhLCCcZZSQ,"[Health & Medical, Hospitals]",Abrazo Scottsdale Campus,38.0
Hckx6aVKcu758LniPYXj3g,"[Doctors, Health & Medical, Psychiatrists]","Emerson B Bueno, MD",3.0
VK9AdK8hjxIWU3C2W9_k0w,"[Restaurants, Italian]",Pasta Pomodoro,4.0
RhRStt-mde_DyNFeC6vZUw,"[Shopping, Food, Vitamins & Supplements, Weight Loss Centers, Juice Bars & Smoothies, Health & Medical]",One Stop Nutrition,11.0
Qm9wnfnsec1PYVqkUmbyNA,"[Doctors, Health & Medical, Family Practice]","Fauer Robert, MD",5.0
BvyPHI5JJRo_n1DdMG1cyQ,"[Doctors, Health & Medical, Pediatricians]",Desert Canyon Pediatrics,3.0
CocqwthuLO8P1_m0Dr7PVg,"[Pet Services, Pet Groomers, Pet Training, Pets, Pet Stores]",Petco,12.0
rEC1QrZVEYH8LpowJ_DNZA,"[Fast Food, Chinese, Restaurants]",Panda Express,12.0
Q0a4EazUm4kb4yQxprctxA,"[Sporting Goods, Shopping]",Big 5 Sporting Goods,6.0
K8GqMhhVvz8pqq9F7sE-Sg,"[Mexican, Restaurants]",Sinaloa,23.0
3oJ57bPl-8lMnHB8bYQpZA,"[Shopping, Toy Stores]",Toys R Us,16.0
UGsmXr6XVRfsU1YGzbXJGQ,"[Local Services, Dry Cleaning & Laundry]",Dry Clean USA,5.0
h8PP409B0obfa9o_Bt2v5A,"[Local Services, Shopping, Shoe Repair, Luggage]",Cobbler's Den Fine Shoe and Luggage Repair,9.0
VD5BEAaP5KAYQ0C0MTK_Ug,"[Home Services, Real Estate, Apartments]",Anasazi Village Condominiums,3.0
4hR4HEFI07Hr3wApJLM4cg,"[Nutritionists, Health & Medical, Chiropractors]",Paradise Village Chiropractic Center,3.0
_nYSa-i_x3AR6yXINAIrOw,"[Hardware Stores, Lighting Fixtures & Equipment, Shopping, Home Services, Home & Garden]",Artie's Ace Hardware of Paradise Valley,68.0
nQNZY-pecFIpFVRbRez0kA,"[Shopping, Eyewear & Opticians]",All American Eyeglass Repair,30.0
1rOQVIlUlLBcf1EDj_n4Vw,"[Bars, Nightlife, Lounges]",Paradise Lounge,47.0
G4OfdFDdXDcugmjNCkhbMw,"[Beauty & Spas, Nail Salons]",Queen's Nails,13.0
P6WsyvsKyPWB4Vl4E2Pxfg,"[Shopping, Optometrists, Health & Medical, Eyewear & Opticians]",Tatum Eyecare,5.0
Uih6Zn6yVQRHAanRpL-ZnA,"[Hotels & Travel, Event Planning & Services, Hotels]",Choice Hotels International-Western Regional Headquarters,5.0
z8eZR3tKIXIo2X9rEd9p2A,"[Shopping, Cosmetics & Beauty Supply, Beauty & Spas]",Ulta Salon Cosmetics & Fragrance,29.0
d9JDpGG6Rowq7L4FWBI86A,"[Fast Food, Restaurants]",Jack in the Box,7.0
r7Ge8_c5Y2TXthb4CSjzaA,"[Sushi Bars, Japanese, Restaurants]",Shogun,165.0
hx9dmPZZHvLQgEhlAZ-Seg,[Restaurants],Pueblo Viejo,5.0
f4n3_xcwpDxufofkcR9Qig,"[Optometrists, Health & Medical, Shopping, Eyewear & Opticians]",Sears Optical,5.0
A7i1ZjWVZU-wkonMZXgMQg,"[Medical Centers, Health & Medical]",Planned Parenthood,13.0
qdI9KaRhOzaJRK0dvGUSaw,"[Bakeries, Food, American (Traditional), Restaurants]",Coco's Family Restaurant,28.0
VQtMFcgkRz7MCIo9sPDaeg,"[Chinese, Restaurants]",Golden Wok Chinese Restaurant,53.0
GU9jjFNKagaxdoIVSR2Q3g,"[Department Stores, Fashion, Shopping]",Dillard's,25.0
dvjYiddhJ2HrosdSBAqngg,"[Chinese, Restaurants]",Go Go China,45.0
644P7OVoMDP_9QBSICW5vQ,"[Books, Mags, Music & Video, Shopping, Bookstores]",Borders,6.0
Dh6c-WdiGeTHdJQWknJrQA,"[Dermatologists, Doctors, Health & Medical]",Alliance Dermatology & Mohs Center PC,7.0
ekpXPjRwZE8SKuSZhWkkBw,"[Car Wash, Automotive]",Greenway Car Wash,4.0
GZ8KctCJxGzYZ7aAdapprg,"[Active Life, Bowling]",AMF Desert Hills Lanes,40.0
b8Bkm7-a1FNRjZGB-szEzg,"[Hotels & Travel, Tours]",Vaughans Southwest Custom Tours,15.0
2aaWJ6idz1W-cabw4znv0w,"[Local Services, Dry Cleaning & Laundry]",Sumit Laundromat,5.0
nJq5MFznOU1Uiursgn2HQA,"[Auto Repair, Automotive]",Feeney Automotive,9.0
hYdVcilPMQjJSP4jcbWohQ,"[Transmission Repair, Automotive]",State To State Transmissions,5.0
7L4qnGbwY1f5BWkT63n_Hg,"[Local Services, Machine & Tool Rental]",Discount Tool Rentals,4.0
MJTds5mMqXEzYFI1TDCA8Q,"[Food, Grocery]",Safeway,21.0
F7QU8xym1oYgYRjT97R1wg,"[Auto Repair, Automotive]","Kelly Clark Automotive Specialists North, LLC",19.0
CKOdSlufaM7ncQnOrYPuZg,"[Automotive, RV Repair]",Bell Road RV Center,5.0
4T-oySmxM_-ojR_nTqF7pA,"[Chinese, Restaurants]",Golden Bowl Chinese Food,9.0
_Id7iUtyzWFHWUDzyFz8og,"[Pet Services, Veterinarians, Pet Boarding/Pet Sitting, Pets]",Amigo Animal Clinic & Boarding Kennel,5.0
Z6T1NfYUOjTdlvHEIH9kww,"[Health & Medical, Dentists, General Dentistry]",Pool Craig W DDS,4.0
kk85ivM6MQUtH8u642p1Ew,"[Active Life, Specialty Schools, Education, Swimming Lessons/Schools, Fitness & Instruction]",Hubbard Family Swim School,40.0
hHE4OHAc8dONTV8QsGLbWg,"[Food, Grocery, Farmers Market]",Sprouts Farmers Market,74.0
OtVX0d76CjAswVxbpbmZPA,"[Doctors, Health & Medical]",Phoenix Pediatrics,13.0
eScIXduGMkJzv3djJIAGFw,"[Sporting Goods, Shopping]",Behind the Mask Hockey Supply,4.0
LJsa59lTZqPHKH61ZCGAJw,"[Doctors, Health & Medical, Internal Medicine]",Tatum Ridge Internal Medicine,3.0
E-_PkZNDuYxW1zs4XFlVmw,"[Bars, Karaoke, Sports Bars, Nightlife]",Greenway Village Cocktail Lounge,23.0
QSCeI8HdUluG-YmbDWo-fw,"[Italian, Pizza, Sandwiches, Restaurants]",Streets of New York,29.0
liMEo1DP9OwkyMsxieF-RQ,"[Local Services, Shoe Repair]",The Leatherman,5.0
WImuwx-hNX3_bbIAAFh7zQ,"[Oral Surgeons, Health & Medical, Periodontists, Dentists]","Goldenstein Marvin D, DDS",8.0
ONYFR0gFZt7A2C3kjfgErg,"[Shades & Blinds, Home Services]",Arizona Sun Screen,8.0
LGLOtR2e-v74MpB51k8hxQ,"[Buffets, Chinese, Restaurants]",Lim's Chinese Buffet,43.0
_IGM5Fp1Z43OwZ4-Ca6qaQ,"[Local Services, Electronics, Shopping, Appliances & Repair]",Mr Vac & Sew,41.0
cM_Pgssgemse4PefTNnvrw,"[Food, Delis, Bagels, Restaurants]",Chompie's,3.0
u7RMlRikSfgS0RxqeVOZdg,"[Auto Repair, Automotive]",ToyoMotors Auto Care,31.0
ZWqd53XMEzT349hycaWngg,"[Sporting Goods, Shopping]",Play It Again Sports,11.0
y9RVUxJsyKzG6pkBIVj_xQ,"[Pool & Hot Tub Service, Home Services]",One Stop Pool Shop,5.0
lAGDe38li38fyf971CslFg,"[Chinese, Restaurants]",Dragon Palace,128.0
ajf3Myr1PKX9RaLS_Ukc8A,"[Fast Food, Restaurants]",Jack in the Box,9.0
7ZTDBGODSfOGDJPH4UEFWg,"[Veterinarians, Pets]",Canyon Animal Hospital,6.0
0d5xLrgemC6jjCe-rofCiw,"[Dive Bars, Bars, Nightlife, Sports Bars]",Eddie's Tavern,20.0
AhXcP_o5YAmCePKl0jxBXw,"[Food, Donuts, Coffee & Tea]",Dunkin' Donuts,23.0
ZqNYje_T-xDDog-Wp86ieA,"[Arts & Entertainment, Nightlife, Music Venues]",Joe's Grotto,48.0
u5o4H8h0sIVhqa8Lcusi5g,"[Pizza, Chicken Wings, Salad, Restaurants]",Fatso's Pizza,113.0
Ss4boKLDAbATnSxu3HMxkg,"[Local Services, Machine & Tool Rental, Party Equipment Rentals, Event Planning & Services, Party Supplies]",A To Z Equipment Rentals & Sales,10.0
SC7y-w80q2-85iDDCFuQqA,"[Health & Medical, Dentists, General Dentistry]",Brett Dameron DDS,12.0
EXWIvYus5H5L79WRbFr1Lw,"[Health & Medical, Dentists, General Dentistry]",Southwest Pain Management Associates,6.0
8o7Wc93TnLAt1LwWOCxYnw,"[Health & Medical, Dentists, General Dentistry]","Cohen Joseph Richard DDS, PC",3.0
VDUwU8bHmeGgtJpe-rz3bQ,"[Chinese, Restaurants]",Yunan Wok,24.0
tWZggyzTz--_agCKoW280Q,"[Shopping, Home & Garden]",Sprinkler World,7.0
3L7p-DStdY7oqTy21-lekg,"[Doctors, Health & Medical, Family Practice]",Saguaro Family Practice,15.0
uTM1T6ElnlIOGjirnrdjzg,"[Shopping, Mobile Phones]",T-Mobile,5.0
TAJyhFfeLhD9b-UVQS99vg,"[Cosmetology Schools, Specialty Schools, Education]",Classic Beauty College,8.0
2RxIERKZi5gjLW76MkFotQ,"[Cafes, American (Traditional), Diners, Restaurants]",40th Street Cafe,114.0
W_ZcIQiI6waQu1UZxXnKbg,"[Bars, Sports Bars, Nightlife]",RJ's Sports Grill,3.0
7YGV3PkjYJdFHn21-CX5Tw,"[Pets, Pet Stores]",Western Ranchman Store,15.0
JDwVex4yni5pLVhFeCYH3w,"[Shopping, Home Services, Beauty & Spas, Water Heater Installation/Repair, Local Services, Air Duct Cleaning, Cosmetics & Beauty Supply]",Spaworks,6.0
JYRp5gBs04z683JoO8ANOw,"[Skin Care, Day Spas, Massage, Beauty & Spas]",Massage Envy - Paradise Valley,40.0
XblKHjQAQdf4nWN-j16jZg,"[Pet Services, Veterinarians, Pets]",Paradise Valley Animal Hospital,21.0
NAeNoYysFWCSTonevDU7JQ,"[Elementary Schools, Middle Schools & High Schools, Education, Preschools]",Scottsdale Christian Academy,6.0
K01agwjl-Pc83KUaP4yAGA,"[Auto Repair, Automotive]",Blackwell Automotive,10.0
VrxipcOwJhbendkAI8uz-w,"[Auto Repair, Automotive]",Greenway Auto Repair,3.0
L6ox0Oab2TRmzXBA8bdlTA,"[Active Life, Gymnastics, Dance Studios, Summer Camps, Fitness & Instruction]",Arizona Sunrays Gymnastics & Dance Center,21.0
UtmsxhLHB4lYSN_NxKW3XA,"[Pizza, Restaurants]",Papa John's Pizza,9.0
dskDaHhTW4XXSLG-prK7gw,"[Doctors, Health & Medical]",Williams Bradley MD,3.0
KkRK8hZWOBj1ZZkC00cMhg,"[Elementary Schools, Middle Schools & High Schools, Education]",Paradise Valley Christian Preparatory,8.0
bH5sNnHkMxmvZ-yPfnstmw,"[Local Services, Child Care & Day Care]",Little Swans Preschool,3.0
YDlk9buwF8JQE3JgQgraOw,"[Automotive, Gas & Service Stations]",Bell Chevron,7.0
KRqtYdnDpwqYfWkFhZYjow,"[Fast Food, Chinese, Restaurants]",Wang Express,61.0
DfLML2IlhUqztTBURxOAxg,"[Sandwiches, Breakfast & Brunch, Diners, Restaurants]",5 & Diner,53.0
VMYZeFelWhQMIGfrBeSF1A,"[Bakeries, Food]",Paradise Bakery,8.0
Xhrg9t7GGokrQecxXSOvUg,"[Food, Specialty Food, Delis, Meat Shops, Restaurants, Sandwiches]",HoneyBaked Ham,23.0
0QRvOpNbrHfik3wBupGFmg,"[Bakeries, Food]",Marie Callender's Restaurants & Bakeries,4.0
sPIx5jibK1PdQHNX0yWYHg,"[Pet Services, Pet Groomers, Veterinarians, Pet Boarding/Pet Sitting, Pets]",Stonecrest Animal Hospital,15.0
4Kc3YI4uQfh3KUt1F848FQ,"[Fashion, Shopping, Swimwear]",Everything But Water,4.0
8WPCqC0Y-yszJi7eqfSllA,"[Food, Ice Cream & Frozen Yogurt]",Cold Stone Creamery,20.0
0CHZQpLljhYz2hBcwDHECQ,"[Local Services, Dry Cleaning & Laundry]",Dutch Girl Dry Cleaners,11.0
iySgT6dglrcqf21bgXNE-g,"[Shopping, Jewelry]",Zales Jewelers,3.0
Bf9F0CIROcIs3IyKxUpmoQ,"[Home Services, Real Estate, Apartments]",Summit Apartment Homes,3.0
mqQ4XggG3KjRHJNhR-iiQg,"[Women's Clothing, Lingerie, Shopping, Fashion]",Victoria's Secret,10.0
qeqrsjWXc15KmlK5Z8580Q,"[Food, Ice Cream & Frozen Yogurt]",Baskin-Robbins,16.0
2tKeMzmoC9UXu0vSxwKUpQ,"[Beauty & Spas, Nail Salons]",Perfect Nails & Spa,6.0
PoJOl7Hk0dIG5bpMebFj3A,"[Hair Salons, Beauty & Spas]",Supercuts,6.0
MHcFKThGZc8JqfJd3lyLVw,"[Home Services, Real Estate, Apartments]",The Enclave at Paradise Valley,7.0
4THtcoUYIAW0qBLH7ABG7Q,"[Shopping, Food, Candy Stores, Chocolatiers & Shops, Gift Shops, Specialty Food, Flowers & Gifts]",See's Candies,16.0
MafBNNCJRP0Ph4I_hwR7Qw,"[Local Services, Sewing & Alterations]",Rodica's Alterations,5.0
WxpCYziMlEy8mrEa_VcB1w,"[Mexican, Restaurants]",La Parrilla Suiza,61.0
HpJknelTbfuohB187gejAg,"[Arts & Entertainment, Specialty Schools, Performing Arts, Dance Schools, Education]",Conservatory of Dance,10.0
PJb_E2ekjQhDpUfnm0iqgQ,"[Christmas Trees, Shopping, Home Decor, Home & Garden, Furniture Stores]",Today's Pool & Patio,10.0
l2nFCh29zEPCdNXOJ9fPnQ,"[Hair Salons, Day Spas, Nail Salons, Beauty & Spas]",Tatum Hair And Nails,7.0
AUv7o1hiKPDHdTxcs0hKww,"[Automotive, Motorcycle Repair, Motorcycle Dealers]",North Valley Honda,16.0
S0xheIUam7rYNUI8KiWq3A,"[Optometrists, Health & Medical, Shopping, Eyewear & Opticians]",LensCrafters,14.0
VuFbpBWvvqTJbuDKqaV5Ng,"[Elementary Schools, Education, Preschools]",Paradise For Tots Christian Preschool,6.0
oOpnHRVb6TdowdOmkZLZhQ,"[Pool & Billiards, Shopping]",Beck's Billiards,9.0
avvNnkpGpGIS-2CClsduXA,"[Bars, American (Traditional), Nightlife, Lounges, Sports Bars, Restaurants]",Rimrock Bar & Grille,23.0
7pj0w2wN4LWhvTCPz78h1Q,"[American (Traditional), Restaurants]",Rennick's Restaurant,9.0
KnRRMCqQQqlyMphif6cTaA,"[Hotels & Travel, Event Planning & Services, Hotels]",Hilton Phoenix Airport,79.0
NLKjSOHL4F6yQQooc6JbyA,"[Hotels & Travel, Event Planning & Services, Hotels]",Courtyard Phoenix Airport,20.0
SeqfJOg6jZGx2W1bs142cg,"[Pizza, Restaurants]",Papa John's Pizza,16.0
Bjl0Y7U3pIGtx23fQduA4w,"[Burgers, Restaurants]",Rally's Hamburgers,4.0
y7h8ccpMyLq2o84tX0mGVQ,"[Local Services, Powder Coating]",Arizona Powder Coat,11.0
UoVpZkvGzWd2CWrU4aNuPQ,"[Hotels & Travel, Airports]",Cutter Aviation,6.0
4mPaDuo9urNu43xJ3KefMg,"[Delis, Sandwiches, Restaurants]",Cousins Subs,24.0
g_QakYd7wB6DVqyv48nWcg,"[Home Services, Real Estate, Apartments]",Mandarina Apartment Homes,13.0
WYQJ-chyBzX5bjg0QSYW6w,"[Tires, Automotive]",Tire Dawgs,5.0
sAwxt4I4gTiL-08nyarJbg,"[Food, Ice Cream & Frozen Yogurt]",T C B Y Yogurt,4.0
Fe5C9BczHbPIpsn8mKtxuw,"[Hotels & Travel, Airlines, Transportation]",Great Lakes Airlines,5.0
HIij0s18pLTvnQXsgxAY4g,"[Auto Repair, Automotive]",Bishop Thomas Automotive,3.0
HlYs9TYsqxZvlWeCT427Jg,"[Auto Repair, Automotive]",A All Economy Auto Center,9.0
Jv-7FDsCN8XNsCs0USbtEw,"[Optometrists, Health & Medical]","David J Anderson, OD",13.0
CvldwdURDzZk-3cAlcW3uw,"[Hotels & Travel, Event Planning & Services, Hotels]",Motel 6,16.0
GJ7gPJGl0r-1jPhp2Qz8BA,"[Firewood, Home Services]",Berry Bros Firewood,15.0
6GNi9_zkTIHXosttQbKr_A,"[Sandwiches, Restaurants]",The Sub Shop,19.0
d52zg-S0o940WUCK-nNiKw,"[Mexican, Restaurants]",Carolina's Mexican Food,505.0
RKOS92ptLgEU3BUNMtDHrw,"[Jazz & Blues, Arts & Entertainment, Soul Food, Nightlife, Restaurants]",Bobby C's Bar & Lounge,21.0
ayTBDjx-S7TH4maWKBiAFw,"[Chinese, Restaurants]",Wong's Chinese Dining,73.0
BJnuU5X80k1RPwqxZHnGww,"[Automotive, Body Shops]",Tom's Auto Body,7.0
jn9jfsdyQhfI6Gxp07AbYw,"[Hotels & Travel, Taxis, Airport Shuttles, Transportation]",Triple A Yellow Cab,14.0
3hUw4RmFFdOn7Ix81n5Sag,"[Hotels & Travel, Taxis, Airport Shuttles, Transportation]",Yellow Cab,66.0
zTmZdMMGzqoGIR5hcLlHQw,"[Automotive, Body Shops]",Ernesto s Auto Body & Paint,3.0
VooTywbbt5zhpk7k2skTOg,"[Tires, Automotive, Wheel & Rim Repair]",Hernandez Tires,3.0
Ne0E_mk0SrL82C-YepSPEQ,"[Automotive, Car Dealers]",Magic Auto Sales,9.0
19hZVXTJ8nGUMBsuIfgm5g,"[American (Traditional), Fish & Chips, Restaurants]",Petes Fish & Chips,20.0
P1UYZjhg_nwnL6vm4OcbzA,"[Local Services, Furniture Reupholstery, Furniture Repair]",Nu Look Revinyling,3.0
j45phyoIEgzhnxX77Mdfqw,"[Bridal, Fashion, Shopping, Formal Wear]",Azteca Bridal,59.0
L_leS8DGulj3iI0QdUppIA,"[Food, Specialty Food, Grocery, Fruits & Veggies]",Kodiak Fresh Produce,7.0
1nq6zzJuVgwaHtXau97_Iw,"[Mexican, Restaurants]",Asadero Norte De Sonora,72.0
qkivAIlOCLmlXRsa98WfPQ,"[Hotels & Travel, Event Planning & Services, Hotels]",E-Z 8 Motels,7.0
iyNrVzRl9xJQdB5c2IQeLQ,[Shopping],Superior Cleaning Equipment,3.0
2Vu2rhpg8MU3YjNvjYm-6g,"[Churches, Religious Organizations]",Pilgrim Rest Baptist Church,7.0
CkfZW-6dkN7ooT-A4axZIw,"[Burgers, Restaurants]",Burger King,4.0
OcHi9gMZ1wdKnXX87zpVDg,"[Barbers, Beauty & Spas]",Natural Impressions Barbershop,5.0
OoXySPyQuSHstMF2zpV_kA,"[Automotive, Parking]",PreFlight Airport Parking,59.0
39oUcXr-06fcfT_MZ94z-Q,"[Barbeque, Restaurants]",Hap's Pit Barbecue,104.0
r9suhOcuPWLeGeEeHhJZPA,"[Event Planning & Services, Party & Event Planning, Restaurants]",Fabulous Food,5.0
FYCVF_1qYm3x5DYCbmmK1g,"[Hotels & Travel, Car Rental]",Budget Rent A Car,140.0
PBpXoc0bAqSkG6zQyiRuFg,"[Pool & Hot Tub Service, Home Services, Pool Cleaners]",Swimming Pool Service & Repair,14.0
difNHy45tHRYkDsmkd0NNw,"[Fences & Gates, Home Services]",Automatic Gate Systems,5.0
qevoC1jHifFFWFfJWUNyfQ,"[Newspapers & Magazines, Books, Mags, Music & Video, Shopping]",Phoenix NewTimes,14.0
YxMnfznT3eYya0YV37tE8w,"[Seafood, Fish & Chips, Restaurants]",Knock Kneed Lobster,121.0
jkNMvDsQ5IqyACelUHdduA,[Shopping],Park 'n Swap,23.0
8YqAsWaEKf9yXY1HYomHNg,"[Auto Repair, Automotive]",Papago Plating Co,9.0
